file,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,total_words,total_sentences,total_characters,passive_voice,active_voice,passive_toks,active_toks,verbs,nouns,adjectives,adverbs,prepositions,auxiliaries,conjunctions,coord_conjunctions,determiners,interjections,numbers,particles,pronouns,proper_nouns,punctuations,subordinating_conjunctions,symbols,other,money,persons,norp,facilities,organizations,gpe,products,events,works,languages,dates,times,quantities,ordinals,cardinals,percentages,stopwords,locations,laws,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,nominalization
NCT03502616.txt_accumulated_section20.txt,51.956293008641,65.33340926944226,12.82099992537314,-50.70332953652786,57.75424980361352,154.79410840534172,28.544079548889602,35.0,18.391345907305578,2734,122,15690,91,36,40,111,276,754,351,76,347,69,0,93,129,2,206,37,32,207,517,17,32,86,1,14,2,0,46,13,17,0,3,0,15,13,20,3,174,18,875,0,2,4.907305577376277,1.5168892380204242,127.3,20.0,0.2007069913589945,12494,3862,2546,511,20,1,700,435,1361,67,2,87,70
NCT03502616.txt_accumulated_section21.txt,52.0139165329053,65.4250577849117,13.03321115692884,-51.39634831460671,57.823434991974324,155.12038523274478,28.773740789526737,35.57142857142857,18.452826912787586,2870,129,16553,99,37,41,124,294,799,362,78,360,73,0,96,137,2,216,39,34,216,541,20,36,87,1,16,2,0,46,14,17,0,3,0,19,16,20,3,186,22,913,0,2,4.943445692883895,1.5269662921348315,127.14285714285714,21.0,0.19176029962546817,13199,4077,2670,512,21,1,747,465,1439,71,2,90,75
NCT03502616.txt_accumulated_section22.txt,51.95418120107831,65.3112676605281,12.838621503394073,-50.817723618824886,57.736210984442494,154.8085517554971,28.557421978396377,35.09090909090909,18.43712992627237,3017,135,17266,101,37,42,131,303,835,381,81,381,74,0,100,147,2,234,41,37,223,569,21,39,96,1,16,2,0,47,15,17,0,3,0,20,16,20,3,202,22,965,0,2,4.910325116112897,1.519113969274741,127.22727272727273,22.0,0.18399428367274026,13744,4252,2799,515,22,1,772,479,1505,72,2,94,77
NCT03502616.txt_accumulated_section23.txt,52.31326380728554,65.86157270857814,12.611717665202708,-50.776830199764916,58.23501762632198,156.0605170387779,28.537695922762456,35.21739130434783,18.57627732079906,3188,145,18148,105,37,45,138,314,876,397,82,402,80,0,104,156,2,251,42,38,249,597,23,45,104,1,17,2,0,48,18,17,0,3,0,20,16,26,3,216,22,1014,0,2,4.871283783783784,1.5010135135135134,128.69565217391303,23.0,0.17466216216216215,14419,4443,2960,517,23,1,810,500,1604,78,2,96,78
NCT03502616.txt_accumulated_section24.txt,52.698167227025294,66.43445004803073,12.437227555875761,-50.9905781700288,58.748687159782264,157.3424191482549,28.568535351091192,35.416666666666664,18.70112907460775,3362,156,19058,109,37,49,144,325,918,412,84,426,85,0,108,164,2,268,43,39,277,625,24,51,112,1,18,2,0,49,23,17,0,3,0,20,16,32,3,230,22,1063,0,2,4.8411783541466535,1.4863912904258725,130.125,24.0,0.16618635926993275,15119,4642,3123,519,24,1,850,523,1703,83,2,98,80
NCT03502616.txt_accumulated_section25.txt,53.151003778184034,66.97069469835466,12.387725817184645,-52.18001352833636,59.11772821450335,158.1843266301036,28.502941006872128,35.32,18.634752168190126,3528,160,20001,117,44,51,153,361,952,433,98,442,90,0,109,168,2,275,51,47,285,671,26,51,113,1,18,3,0,49,23,23,0,3,0,21,16,32,3,235,22,1130,0,2,4.8324192565508834,1.4865935405240707,131.28,25.0,0.15813528336380256,15860,4879,3282,519,25,1,883,542,1764,88,2,99,83
NCT03502616.txt_accumulated_section26.txt,53.270033655253144,67.15749983116095,12.531867324553705,-52.778562673059994,59.26516287341573,158.66919925260575,28.690465157330255,35.80769230769231,18.703957896040162,3669,168,20917,126,45,53,166,380,996,445,101,455,95,0,112,175,2,285,53,51,295,697,29,55,114,1,22,3,0,49,23,23,0,3,0,25,19,32,3,247,26,1170,0,2,4.8568920105355575,1.49195200468247,131.42307692307693,26.0,0.15218027509511267,16596,5098,3417,520,26,1,931,572,1850,93,2,102,88
NCT03502616.txt_accumulated_section27.txt,53.49971235194586,67.35631133671743,12.83592187309645,-54.58508460236885,59.45944726452341,159.13931190073322,29.119384032212977,36.51851851851852,18.74919227298364,3805,172,21885,128,45,54,175,393,1033,465,104,471,98,0,119,178,2,292,56,54,314,731,29,56,114,1,22,3,0,64,23,31,0,3,0,30,19,32,3,249,26,1207,0,2,4.908629441624366,1.5143824027072759,131.33333333333334,27.0,0.1655386350817823,17406,5370,3546,587,27,1,986,614,1931,96,2,109,99
NCT03502616.txt_accumulated_section28.txt,53.9298793462339,67.89315048955362,12.868791985159206,-55.845654344306524,59.89374759077944,160.17689461105545,29.267851073127396,36.82142857142857,18.769598311618225,3970,183,22882,137,49,54,186,413,1086,493,109,495,100,0,126,181,2,302,58,56,320,759,30,56,115,1,22,3,0,69,23,31,0,3,0,30,19,36,4,259,26,1257,0,2,4.913923367512142,1.5169994603345927,132.35714285714286,28.0,0.16540744738262278,18211,5622,3706,613,28,1,1031,644,2011,97,3,116,106
NCT03502616.txt_accumulated_section3.txt,59.49595505617978,74.75194756554308,11.483079685393257,-67.2963670411985,66.16479400749064,174.17602996254683,30.568097504180443,38.333333333333336,19.7226872659176,481,26,2644,16,4,4,24,44,130,58,9,68,8,0,18,16,1,41,6,4,43,84,1,9,22,1,1,0,0,12,3,0,0,2,0,2,0,6,1,35,2,144,0,2,4.674157303370786,1.4606741573033708,148.33333333333334,3.0,0.4584269662921348,2080,650,445,204,3,1,115,76,246,8,0,16,12
NCT03502616.txt_accumulated_section4.txt,59.77544117647059,75.16511764705882,11.739351692436976,-68.55801470588233,65.81932773109244,175.47268907563026,29.551836094703507,39.75,19.69236554621849,660,33,3583,17,4,4,28,50,176,78,13,93,8,0,24,21,2,58,8,4,66,117,1,12,42,1,4,0,0,14,3,1,0,2,0,2,1,6,1,47,6,189,0,2,4.7176470588235295,1.4705882352941178,148.75,4.0,0.38823529411764707,2807,875,595,231,4,1,159,94,327,8,0,22,17
NCT03502616.txt_accumulated_section6.txt,51.02195250659631,64.0066402814424,11.766296664907653,-45.72631486367631,56.285312225153916,152.0589270008795,26.345235059857504,32.5,18.11010035180299,835,39,4562,24,12,7,32,81,214,95,25,112,14,0,26,26,2,66,16,7,85,159,3,12,45,1,4,1,0,15,3,10,0,2,0,2,1,6,1,53,6,256,0,2,4.728232189973615,1.4696569920844327,126.33333333333333,6.0,0.38786279683377306,3584,1114,758,294,6,1,195,109,394,14,0,24,18
NCT03502616.txt_accumulated_section7.txt,52.41737511931275,65.81178810054087,12.80471141648107,-52.25339643652558,57.99580019090041,155.79128221444478,28.354627641855497,35.285714285714285,18.545061629016864,982,47,5560,29,13,11,36,95,277,117,25,122,17,0,32,28,2,75,16,8,99,200,3,14,45,1,4,1,0,18,5,11,0,2,0,3,1,6,1,61,6,282,0,2,4.904231625835189,1.5233853006681515,128.28571428571428,7.0,0.37973273942093544,4404,1368,898,341,7,1,247,150,486,17,0,29,19
NCT03502616.txt_accumulated_section8.txt,52.54016990291262,66.07887378640777,12.849164901941752,-52.30683252427181,58.17961165048544,156.51699029126215,28.39685019840059,35.75,18.51537378640777,1119,54,6370,37,14,17,40,111,318,131,28,144,24,0,35,34,2,88,17,10,105,218,4,14,46,1,7,1,0,18,7,11,0,2,0,5,3,6,1,70,8,331,0,2,4.911650485436893,1.5184466019417475,128.75,8.0,0.3650485436893204,5059,1564,1030,376,8,1,286,172,554,24,0,32,21
NCT03529773.txt,34.27112606232295,42.42896600566572,8.499339084985838,6.538303824362629,41.079036827195466,109.77974504249292,22.557607215607945,19.0,18.16760934844193,359,12,1945,12,4,6,3,20,99,52,4,35,9,0,19,9,0,43,14,2,28,93,1,4,17,4,4,1,0,1,0,0,0,8,0,10,0,2,0,39,21,92,2,0,4.189801699716714,1.3087818696883853,88.25,4.0,0.29461756373937675,1479,462,353,104,4,1,76,51,227,6,1,19,4
NCT03529773.txt_accumulated_section2.txt,59.47300643086817,75.14485530546622,7.509421829581999,-54.36727491961412,67.60192926045016,175.11414790996784,28.099800796022265,30.5,22.011357877813502,316,10,1663,10,2,6,2,16,90,51,2,30,8,0,16,4,0,42,12,2,20,88,0,4,17,4,4,1,0,0,0,0,0,0,0,10,0,2,0,36,21,74,0,0,3.9967845659163985,1.2218649517684887,155.5,2.0,0.2379421221864952,1243,380,311,74,2,1,61,42,210,6,0,16,4
NCT03539601.txt,43.13031570939522,53.91961278052492,10.181978306276154,-20.66739444655761,49.6804868771396,131.56523392925067,25.52271580588645,24.90909090909091,18.498863636363637,1339,69,7074,23,10,8,39,74,406,151,22,146,25,0,40,58,6,146,25,12,125,317,8,37,47,0,2,0,0,32,2,0,0,5,0,79,0,0,1,89,56,333,0,0,4.4652719665271965,1.3857740585774059,108.63636363636364,11.0,0.2878661087866109,5336,1656,1195,344,11,1,274,186,717,22,2,32,50
NCT03539601.txt_accumulated_section10.txt,41.55402226861517,52.31857921595918,9.54584777974948,-13.270202969148656,48.2145209928091,128.67826490373463,24.213203435596427,23.666666666666668,19.019766573880773,1092,62,5643,18,7,5,27,56,331,123,17,107,13,0,33,33,6,136,20,6,116,282,6,33,47,0,2,0,0,29,1,0,0,5,0,68,0,0,0,84,56,231,0,0,4.3580375782881005,1.3246346555323592,106.44444444444444,9.0,0.2797494780793319,4175,1269,958,268,9,1,213,135,613,11,2,25,40
NCT03539601.txt_accumulated_section11.txt,42.862269694161256,53.634244670991656,10.283502290083412,-20.05717933271545,49.42506024096386,131.625671918443,25.516660498395403,25.6,18.822334439295645,1217,65,6440,19,10,6,34,64,369,141,18,122,21,0,39,46,6,137,24,10,122,297,6,35,47,0,2,0,0,29,2,0,0,5,0,72,0,0,1,84,56,283,0,0,4.482854494902687,1.3873957367933272,107.9,10.0,0.303985171455051,4837,1497,1079,328,10,1,256,169,672,18,2,31,49
NCT03539601.txt_accumulated_section4.txt,43.16145015105741,54.241530715005034,9.528813676737162,-17.868136958710934,51.384088620342396,133.5961732124874,27.49489742783178,25.666666666666668,19.98552880161128,375,25,1973,5,3,0,10,19,110,49,4,30,3,0,14,9,1,45,7,3,43,108,2,12,21,0,0,0,0,2,1,0,0,0,0,27,0,0,0,28,18,67,0,0,4.353474320241692,1.3323262839879153,110.33333333333333,3.0,0.5075528700906344,1441,441,331,168,3,1,77,60,228,2,1,10,17
NCT03539601.txt_accumulated_section5.txt,44.969542889390524,55.95335214446953,11.406741033860047,-30.08911681715574,52.426410835214455,137.16083521444696,28.98076211353316,29.25,19.68012889390519,501,28,2745,6,5,0,12,25,153,74,6,42,4,0,20,16,1,51,9,3,44,134,3,24,22,0,0,0,0,2,1,0,0,0,0,28,0,0,0,37,18,98,0,0,4.672686230248307,1.471783295711061,110.75,4.0,0.3792325056433409,2070,652,443,168,4,1,117,90,296,3,1,16,29
NCT03539601.txt_accumulated_section6.txt,44.3750579710145,55.49402173913044,11.050942822463771,-26.45034782608694,51.47884057971015,135.0376811594203,27.61706725018234,27.2,18.952484927536233,630,32,3360,7,5,1,17,31,187,86,16,58,7,0,21,25,1,72,14,4,46,155,4,31,22,0,0,0,0,2,1,0,0,0,0,33,0,0,0,55,18,145,0,0,4.61231884057971,1.4329710144927537,110.4,5.0,0.3695652173913043,2546,791,552,204,5,1,136,101,344,6,1,17,31
NCT03539601.txt_accumulated_section7.txt,47.013333333333335,58.95127118644067,10.64032231920904,-31.829067796610133,53.697175141242944,141.1638418079096,26.979157616563597,27.333333333333332,19.079271751412428,804,40,4248,11,6,4,19,42,259,101,16,85,11,0,23,31,4,94,15,4,51,195,4,32,26,0,0,0,0,7,1,0,0,0,0,46,0,0,0,65,34,188,0,0,4.53954802259887,1.405367231638418,118.0,6.0,0.3305084745762712,3214,995,708,234,6,1,164,115,430,10,1,19,32
NCT03550313.txt,40.38840651558074,47.75273371104816,15.145402963172806,-37.319486543909306,45.15835694050992,124.22733711048159,28.544079548889602,31.75,18.078147592067992,359,12,2331,34,8,13,3,51,83,55,4,39,15,0,19,10,0,28,13,1,25,90,0,2,11,0,2,0,0,17,0,3,0,0,0,16,0,20,0,8,0,99,0,0,5.3201133144475925,1.8271954674220963,88.25,4.0,0.36827195467422097,1878,645,353,130,4,1,127,87,225,12,3,19,3
NCT03575871.txt,54.69899606299214,68.75779022814456,10.694553443973351,-52.051453412073485,61.13872400565315,159.7517161316374,28.099800796022265,30.5,20.014970098929943,1744,71,9840,45,16,32,59,124,622,210,15,183,35,0,74,62,6,198,38,21,66,454,8,35,36,0,1,0,0,31,0,0,0,0,0,15,4,5,0,133,92,439,0,0,4.5427013930950935,1.4094488188976377,137.58333333333334,12.0,0.20048455481526348,7500,2327,1651,331,12,1,366,252,999,32,2,69,70
NCT03575871.txt_accumulated_section10.txt,52.755765060240975,66.40972138554218,10.741234023343381,-46.639078313252995,59.68626506024097,155.1644578313253,28.573423705088842,29.7,20.187250481927713,1405,53,7979,35,16,22,49,102,491,174,15,125,21,0,58,48,3,168,34,21,56,400,8,35,36,0,1,0,0,26,0,0,0,0,0,15,4,5,0,111,72,331,0,0,4.551957831325301,1.4028614457831325,132.8,10.0,0.2311746987951807,6045,1863,1328,307,10,1,297,218,838,18,2,53,68
NCT03575871.txt_accumulated_section11.txt,53.836467358145214,67.71987004270898,10.724222944295306,-49.65914887126296,60.49054301403295,157.73642464917634,28.31618239208058,30.181818181818183,20.104575655887736,1575,62,8914,40,16,27,54,113,557,192,15,154,28,0,66,55,4,183,36,21,61,427,8,35,36,0,1,0,0,28,0,0,0,0,0,15,4,5,0,122,82,385,0,0,4.548322147651007,1.4067114093959732,135.45454545454547,11.0,0.2214765100671141,6777,2096,1490,330,11,1,332,235,920,25,2,61,69
NCT03575871.txt_accumulated_section4.txt,40.49505076142131,50.162614213197976,11.790801073604062,-19.827779187817228,46.709644670050764,123.88071065989848,26.2379000772445,25.0,18.86174467005076,414,13,2419,9,6,2,16,25,144,55,7,37,6,0,19,10,1,48,12,3,19,101,2,11,11,0,0,0,0,12,0,0,0,0,0,9,0,5,0,29,16,92,0,0,4.743654822335025,1.49746192893401,98.5,4.0,0.5025380710659898,1869,590,394,198,4,1,100,72,258,3,2,18,28
NCT03575871.txt_accumulated_section5.txt,42.287644100580266,52.78143133462283,12.015782887814314,-23.952363636363614,47.93640232108318,128.15822050290137,25.58317958127243,25.6,18.3246564410058,540,17,3181,11,7,2,23,40,186,76,8,51,7,0,23,18,1,56,13,9,22,134,3,11,11,0,1,0,0,12,0,0,0,0,0,11,4,5,0,34,16,130,0,0,4.779497098646035,1.4874274661508704,103.4,5.0,0.4874274661508704,2471,769,517,252,5,1,128,85,313,4,2,22,32
NCT03575871.txt_accumulated_section6.txt,46.296618911174775,58.13410219675263,10.656909239255015,-29.659092645654212,52.77975167144222,138.96943648519579,26.345235059857504,26.333333333333332,19.382836771728748,728,23,4177,16,7,3,31,52,254,94,9,68,8,0,31,19,2,88,18,11,29,198,4,14,21,0,1,0,0,15,0,0,0,0,0,13,4,5,0,53,32,162,0,0,4.542979942693409,1.3997134670487106,116.33333333333333,6.0,0.3624641833810888,3171,977,698,253,6,1,158,109,441,5,2,29,40
NCT03575871.txt_accumulated_section7.txt,47.13659611992945,58.78510582010582,11.854648018518521,-36.78388888888887,53.34744268077601,140.65255731922397,27.755951665349947,28.857142857142858,19.45423721340388,851,27,5001,16,8,3,35,56,303,123,12,74,8,0,37,23,2,95,21,11,30,230,5,22,22,0,1,0,0,16,0,0,0,0,0,13,4,5,0,61,32,185,0,0,4.746913580246914,1.491358024691358,115.71428571428571,7.0,0.3135802469135803,3845,1208,810,254,7,1,202,143,517,5,2,35,58
NCT03575871.txt_accumulated_section8.txt,49.32901329243353,61.780950920245395,11.528744513292438,-40.86163343558279,55.77116564417178,146.17638036809817,28.099800796022265,29.25,19.58095889570552,1035,37,5988,22,12,11,38,73,363,141,13,91,13,0,45,35,2,117,25,15,38,287,6,26,24,0,1,0,0,20,0,0,0,0,0,14,4,5,0,78,44,243,0,0,4.689161554192229,1.4611451942740286,122.25,8.0,0.310838445807771,4586,1429,978,304,8,1,234,168,612,10,2,42,59
NCT03575871.txt_accumulated_section9.txt,51.13948852077884,64.24074009493364,11.367040877942461,-44.58998643805093,57.74325293034971,150.72256127094838,28.429641497014202,29.666666666666668,19.73185080887339,1218,47,6986,30,16,21,40,90,424,156,14,108,20,0,50,47,2,136,30,19,48,338,7,32,26,0,1,0,0,23,0,0,0,0,0,15,4,5,0,92,56,299,0,0,4.65998256320837,1.4428945074106365,127.44444444444444,9.0,0.26765475152571927,5345,1655,1147,307,9,1,267,194,710,17,2,46,60
NCT03627767.txt,51.894040418811414,65.7384750818905,9.428594816097338,-39.102860756902174,58.9467594759008,153.91813874590548,26.518609652783475,27.1875,19.66722246139448,2270,100,12231,76,23,30,94,183,754,234,32,269,36,0,81,61,8,296,55,29,94,605,18,48,57,0,0,0,0,53,0,0,0,0,0,48,4,2,3,185,140,606,0,0,4.328497894244268,1.304632662611137,133.5625,16.0,0.185774450163781,9250,2788,2137,397,16,1,435,295,1273,32,3,77,53
NCT03627767.txt_accumulated_section10.txt,50.45298587127159,63.70900313971743,10.730893919152283,-39.7472715855573,56.92546310832026,150.08445839874412,26.874672772626646,28.9,18.96600310832025,1355,54,7502,50,17,19,58,119,446,158,18,170,24,0,51,41,1,149,31,20,65,330,11,30,11,0,0,0,0,39,0,0,0,0,0,36,4,2,3,100,64,384,0,0,4.551805337519623,1.3861852433281006,127.4,10.0,0.28335949764521196,5799,1766,1274,361,10,1,289,190,727,20,3,50,38
NCT03627767.txt_accumulated_section11.txt,51.35343511450381,64.98553782095766,10.08379452116586,-39.79106870229003,58.20152671755725,152.7210270645385,26.874672772626646,28.454545454545453,19.404287369882027,1535,65,8377,55,17,20,64,129,499,172,19,186,26,0,58,42,2,182,36,21,69,387,13,32,38,0,0,0,0,41,0,0,0,0,0,36,4,2,3,119,80,418,0,0,4.440666204024983,1.3435114503816794,131.0,11.0,0.25607217210270644,6399,1936,1441,369,11,1,313,209,846,22,3,56,42
NCT03627767.txt_accumulated_section12.txt,50.17772446324008,63.455791585339405,9.989501232270662,-36.55670109520709,56.90672305356756,149.42360659292996,26.345235059857504,27.333333333333332,19.08126807633919,1640,69,8902,57,18,22,71,136,527,180,28,201,29,0,58,51,2,195,39,22,72,406,15,34,39,0,0,0,0,41,0,0,0,0,0,43,4,2,3,128,80,464,0,0,4.425504229017567,1.3402732595966167,128.08333333333334,12.0,0.25439167208848407,6802,2060,1537,391,12,1,328,218,885,25,3,56,43
NCT03627767.txt_accumulated_section13.txt,50.79508917954816,64.17728391109486,10.080273573721762,-38.66517652977221,57.36621238452392,150.84715997438946,26.336996049521552,27.76923076923077,19.113043510472878,1797,78,9760,61,19,24,76,148,591,192,29,225,32,0,63,56,6,209,40,22,80,443,15,36,40,0,0,0,0,46,0,0,0,0,0,47,4,2,3,133,93,505,0,0,4.440546967895362,1.3495838287752675,129.3846153846154,13.0,0.23543400713436385,7469,2270,1682,396,13,1,361,236,965,28,3,61,44
NCT03627767.txt_accumulated_section14.txt,51.19906940553999,64.77204948646124,9.728357123093684,-38.42990196078429,58.01269841269841,152.11235605353252,26.37581167421939,27.5,19.395020136943664,1948,84,10569,66,19,25,80,157,641,205,30,241,33,0,70,56,7,241,45,23,83,494,16,38,48,0,0,0,0,48,0,0,0,0,0,47,4,2,3,152,109,535,0,0,4.380174291938998,1.3257080610021788,131.14285714285714,14.0,0.21568627450980393,8042,2434,1836,396,14,1,385,255,1076,29,3,67,48
NCT03627767.txt_accumulated_section15.txt,51.582321734745335,65.27951588502268,9.703814218356026,-39.294747352496174,58.44732223903177,152.92617246596066,26.49468024894146,27.4,19.446257418053456,2116,92,11418,71,23,29,87,173,703,220,31,253,35,0,74,61,7,263,50,28,91,554,17,46,49,0,0,0,0,51,0,0,0,0,0,48,4,2,3,166,124,576,0,0,4.375693393847706,1.3232476046394352,132.2,15.0,0.20020171457387798,8677,2624,1983,397,15,1,411,276,1162,31,3,71,49
NCT03627767.txt_accumulated_section2.txt,53.237965779467686,66.16866920152091,11.249552121673009,-52.41164448669198,58.835741444866926,155.074144486692,27.79919353527449,31.0,18.924451330798476,281,12,1554,13,0,6,11,24,100,32,3,47,7,0,15,4,0,25,5,0,10,50,2,5,0,0,0,0,0,8,0,0,0,0,0,6,0,0,1,21,14,87,0,0,4.638783269961977,1.4866920152091254,131.5,2.0,0.49429657794676807,1220,391,263,130,2,1,62,41,146,7,0,15,10
NCT03627767.txt_accumulated_section3.txt,52.01487046632124,65.1477115716753,11.73859116321244,-48.68912780656298,57.06252158894646,151.98272884283247,26.2379000772445,30.0,18.24062055267703,407,16,2317,15,1,6,19,39,142,54,4,61,8,0,19,12,0,33,6,6,12,83,3,5,0,0,0,0,0,8,0,0,0,0,0,8,4,0,1,26,14,125,0,0,4.72279792746114,1.4766839378238341,128.66666666666666,3.0,0.4844559585492228,1823,570,386,187,3,1,90,54,201,8,0,19,14
NCT03627767.txt_accumulated_section4.txt,53.60293233082707,67.8409022556391,12.40338331578948,-52.35661654135335,59.36541353383459,158.93984962406014,27.79919353527449,34.5,18.63286766917293,557,21,3229,23,8,8,25,56,182,69,9,77,15,0,25,22,0,47,10,8,24,103,3,5,1,0,0,0,0,10,0,0,0,0,0,27,4,2,1,31,14,172,0,0,4.834586466165414,1.468045112781955,133.0,4.0,0.4605263157894737,2572,781,532,245,4,1,138,82,283,11,3,25,19
NCT03627767.txt_accumulated_section5.txt,54.29970588235294,68.77626470588234,11.703410567647062,-52.00882352941174,60.400000000000006,159.97058823529412,27.73863375370596,32.6,18.95049705882353,724,29,4079,28,12,12,32,72,243,84,10,89,17,0,29,27,0,69,15,13,32,163,4,13,2,0,0,0,0,13,0,0,0,0,0,28,4,2,1,45,29,213,0,0,4.714705882352941,1.4279411764705883,136.0,5.0,0.4264705882352941,3206,971,680,290,5,1,163,102,369,13,3,29,20
NCT03627767.txt_accumulated_section7.txt,48.676541005291,61.75185515873016,10.759082895833334,-34.0845833333333,54.97328042328043,146.1137566137566,25.77216345829769,28.0,18.80491130952381,910,37,5084,34,12,13,39,83,298,99,12,112,18,0,38,28,1,103,21,14,46,214,5,15,10,0,0,0,0,28,0,0,0,0,0,30,4,2,1,64,45,255,0,0,4.55787037037037,1.3668981481481481,123.42857142857143,7.0,0.38657407407407407,3938,1181,864,334,7,1,196,121,495,14,3,37,25
NCT03627767.txt_accumulated_section8.txt,49.853220443349755,63.260504926108375,10.497737221674875,-36.38233682266008,56.3460591133005,148.64839901477833,26.075961518428652,27.625,18.983470443349752,1080,44,5945,39,16,17,46,99,359,114,13,125,20,0,42,34,1,126,26,19,54,274,6,23,11,0,0,0,0,31,0,0,0,0,0,31,4,2,1,79,60,298,0,0,4.512315270935961,1.3527093596059114,126.875,8.0,0.33004926108374383,4580,1373,1015,335,8,1,221,142,582,16,3,41,26
NCT03627767.txt_accumulated_section9.txt,51.2107582260372,64.70756127801621,10.705020229184552,-41.53875059608964,57.71769194086792,151.76204101096806,27.01388487243717,28.88888888888889,19.124335002384356,1238,51,6851,43,17,18,53,108,411,136,16,153,23,0,49,38,1,140,28,20,61,300,7,27,11,0,0,0,0,36,0,0,0,0,0,34,4,2,1,91,64,348,0,0,4.546781115879829,1.382832618025751,129.44444444444446,9.0,0.3012875536480687,5297,1611,1165,351,9,1,260,173,669,19,3,48,33
NCT03715829.txt,37.20691157141668,47.03599561877825,13.757752843024708,-13.094799157030721,43.95319080498018,119.69081329894907,26.593784492248517,27.288888888888888,16.541165337880933,4325,226,25452,154,35,97,150,363,1246,330,100,506,164,0,111,410,1,332,47,45,542,963,8,26,49,0,184,0,1,51,35,240,33,76,0,75,0,0,18,178,249,1416,18,0,5.083603693536311,1.5313201896680808,89.04444444444445,45.0,0.10756176690791115,20370,6136,4007,431,45,1,1228,835,2154,159,5,102,182
NCT03715829.txt_accumulated_section10.txt,33.82588125292193,42.29921770297647,13.934189661991585,-6.3489075892161395,40.38454106280194,109.79725728533583,25.73030282830976,24.22222222222222,15.693453779024466,771,40,4544,27,8,20,23,61,227,60,20,94,33,0,22,73,1,49,8,9,90,162,2,7,6,0,11,0,1,8,7,26,6,8,0,8,0,0,4,27,42,261,3,0,5.120617110799439,1.5694249649368863,79.22222222222223,9.0,0.3506311360448808,3651,1119,713,250,9,1,218,155,367,31,2,20,35
NCT03715829.txt_accumulated_section11.txt,36.57888571428572,46.155291428571424,13.616461632,-11.342985714285689,43.32,117.9,26.366642891095847,26.6,16.241437142857144,939,49,5523,33,8,23,29,75,266,72,23,118,38,0,23,89,1,64,9,10,124,200,2,7,8,0,18,0,1,8,9,52,12,16,0,8,0,0,4,40,48,315,6,0,5.0605714285714285,1.5291428571428571,87.5,10.0,0.28685714285714287,4428,1338,875,251,10,1,266,182,458,36,2,21,41
NCT03715829.txt_accumulated_section12.txt,36.715093348344126,46.330717703349286,13.468889445820434,-11.267056009006438,43.61613659817994,118.12186884323107,26.529478609530717,26.454545454545453,16.316335406698563,1043,55,6106,37,9,26,32,83,299,77,24,128,43,0,26,100,1,76,11,11,132,225,2,7,12,0,22,0,1,8,9,56,12,20,0,8,0,0,4,44,63,349,6,0,5.035087719298246,1.521155830753354,88.0909090909091,11.0,0.2755417956656347,4879,1474,969,267,11,1,291,203,510,41,2,24,47
NCT03715829.txt_accumulated_section13.txt,36.16600826044704,45.36118075801749,13.710541106899907,-11.499792274052453,42.96861030126337,116.36224489795919,26.61143790623519,26.25,16.191342371234207,1104,58,6519,39,11,28,34,88,316,84,26,133,47,0,30,110,1,76,13,11,136,232,2,7,12,0,22,0,1,8,10,56,12,20,0,8,0,0,4,44,63,375,6,0,5.077745383867833,1.5519922254616132,85.75,12.0,0.272108843537415,5225,1597,1029,280,12,1,315,223,541,44,3,28,50
NCT03715829.txt_accumulated_section15.txt,36.35148542999289,45.601503198294246,13.766910730514098,-12.129850746268644,43.18019426676143,116.4911158493248,26.73965940302069,26.142857142857142,16.183878914949062,1299,69,7663,47,12,34,39,105,378,98,32,153,55,0,35,130,1,91,14,13,155,280,2,9,14,0,24,0,1,12,12,56,12,20,0,12,0,0,6,51,78,438,6,0,5.087064676616915,1.554726368159204,86.14285714285714,14.0,0.23548922056384744,6135,1875,1206,284,14,1,366,263,632,52,3,32,57
NCT03715829.txt_accumulated_section17.txt,34.411267829606786,42.970818234387046,13.63239888589052,-7.268109820740165,41.183673862760216,110.97768889745566,26.075961518428652,24.25,15.886991827293755,1394,75,8206,50,14,36,44,114,403,105,35,164,59,0,36,142,1,97,16,15,166,296,2,9,14,0,25,0,1,13,12,56,12,20,0,29,0,0,7,51,78,474,6,0,5.067848882035467,1.5582112567463378,81.0625,16.0,0.2390131071703932,6573,2021,1297,310,16,1,388,284,676,55,4,33,60
NCT03715829.txt_accumulated_section19.txt,33.63555867227677,41.98213495402836,13.538351165497897,-4.984391460183872,40.272339099267576,109.23624746766403,25.58317958127243,23.77777777777778,15.84847481689263,1526,81,8994,54,15,37,51,127,438,118,37,179,63,0,43,154,1,113,18,17,174,323,2,9,15,0,25,0,1,16,12,56,12,20,0,36,0,0,7,61,78,519,6,0,5.053295932678822,1.5532959326788218,79.22222222222223,18.0,0.24684431977559607,7206,2215,1426,352,18,1,428,306,748,59,4,40,64
